date,open,high,low,close,volume,amount,outstanding_share,turnover,log_return,simple_return
2022-05-06,1605.88,1609.42,1575.8,1586.42,2859618.0,5138176680.0,1256197800.0,0.0022764074256458656,-0.02424327190030251,-0.023951764235395356
2022-05-09,1574.92,1574.92,1537.76,1550.14,3035182.0,5324616273.0,1256197800.0,0.0024161656707247857,-0.02313465587188457,-0.022869101498972477
2022-05-10,1521.83,1579.31,1508.57,1562.7,4011919.0,7018451097.0,1256197800.0,0.0031937000685720034,0.008069845004156306,0.008102493968286772
2022-05-11,1552.8,1582.42,1550.14,1564.3,3031267.0,5372950033.0,1256197800.0,0.0024130491233148154,0.0010233451484689127,0.0010238689447750193
2022-05-12,1551.03,1573.15,1548.37,1559.58,2203823.0,3888480084.0,1256197800.0,0.001754359862754098,-0.0030218853424823777,-0.003017324042702829
2022-05-13,1574.92,1590.79,1562.53,1573.36,2073052.0,3690141231.0,1256197800.0,0.0016502592187313176,0.008796905695156454,0.008835712178919986
2022-05-16,1589.96,1589.96,1541.89,1555.45,2776531.0,4881208653.0,1256197800.0,0.0022102657718394347,-0.011448567104479501,-0.01138328163929414
2022-05-17,1565.96,1570.49,1552.8,1564.3,2014474.0,3557048801.0,1256197800.0,0.001603628027369575,0.005673546751805425,0.005689671799157692
2022-05-18,1569.31,1569.54,1542.2,1558.11,2485044.0,4362486907.0,1256197800.0,0.0019782266773592503,-0.003964891291716732,-0.003957041488205637
2022-05-19,1543.95,1554.57,1538.64,1553.68,1977626.0,3459059182.0,1256197800.0,0.001574295067225878,-0.0028472377588117936,-0.002843188221627435
2022-05-20,1557.21,1593.63,1550.14,1592.62,4194960.0,7493460272.0,1256197800.0,0.00333941040176953,0.024754148308422153,0.025063076051696553
2022-05-23,1592.61,1596.05,1567.84,1575.8,2215713.0,3950856594.0,1256197800.0,0.0017638249326658588,-0.010617379014029815,-0.010561213597719443
2022-05-24,1580.23,1581.11,1553.24,1557.22,2734222.0,4824599922.0,1256197800.0,0.0021765855663813454,-0.011860899592391227,-0.011790836400558447
2022-05-25,1561.88,1567.84,1545.72,1553.25,2238869.0,3929477102.0,1256197800.0,0.001782258335430933,-0.0025526702753939645,-0.002549414983110898
2022-05-26,1558.11,1558.11,1530.68,1542.0,2805344.0,4888109192.0,1256197800.0,0.0022332024463026443,-0.007269234820528325,-0.007242877836793782
2022-05-27,1557.21,1574.92,1551.04,1552.94,2511958.0,4436904896.0,1256197800.0,0.001999651647216704,0.007069633378872453,0.007094682230869065
2022-05-30,1562.53,1584.25,1562.53,1573.51,3446569.0,6135631304.0,1256197800.0,0.002743651517300858,0.013158884241097013,0.013245843368063115
2022-05-31,1570.29,1605.8,1563.4,1596.18,4075082.0,7329201058.0,1256197800.0,0.0032439811628391644,0.014304481861990404,0.014407280538414113
2022-06-01,1594.38,1605.69,1574.03,1582.22,2176001.0,3897858999.0,1256197800.0,0.0017322120767923651,-0.008784350470855351,-0.008745880790387073
2022-06-02,1581.97,1588.9,1574.92,1580.23,1691473.0,3019718032.0,1256197800.0,0.0013465021193318442,-0.001258518087342786,-0.0012577264855708759
2022-06-06,1583.77,1588.19,1555.45,1582.0,3674126.0,6535329352.0,1256197800.0,0.0029247989448795406,0.0011194632805624494,0.001120090113464478
2022-06-07,1578.58,1614.73,1566.34,1608.45,3504859.0,6356031009.0,1256197800.0,0.002790053445404856,0.01658111300666576,0.016719342604298415
2022-06-08,1614.73,1665.17,1614.73,1650.65,4435381.0,8236953846.0,1256197800.0,0.003530798254860819,0.025898167380550063,0.026236438807547557
2022-06-09,1656.32,1670.78,1635.97,1639.51,2632902.0,4897066622.0,1256197800.0,0.0020959294786219176,-0.006771733028157811,-0.006748856511071488
2022-06-10,1632.44,1687.29,1623.58,1681.62,4734462.0,8882462598.0,1256197800.0,0.0037688825756580693,0.025360197800127438,0.025684503296716565
2022-06-13,1672.24,1674.01,1635.15,1642.16,3675518.0,6847248995.0,1256197800.0,0.0029259070506253075,-0.023745166077860702,-0.023465467822694652
2022-06-14,1622.7,1659.34,1620.93,1655.43,2941623.0,5467949348.0,1256197800.0,0.0023416877501297962,0.008048345386316491,0.008080820382910359
2022-06-15,1654.55,1685.52,1648.35,1659.06,3366362.0,6354869100.0,1256197800.0,0.0026798024960718765,0.002190383106497329,0.0021927837480291146
2022-06-16,1676.3,1687.84,1659.26,1660.74,2688670.0,5087605391.0,1256197800.0,0.0021403237611146908,0.001012109249599824,0.0010126216050052594
2022-06-17,1661.71,1727.1,1661.71,1726.22,5054161.0,9749530916.0,1256197800.0,0.004023379916761516,0.03867076071007425,0.03942820670303604
2022-06-20,1725.33,1743.03,1707.64,1718.27,3497478.0,6802792459.0,1256197800.0,0.002784177778372164,-0.004616076177692996,-0.0046054384725006114
2022-06-21,1724.45,1740.36,1705.87,1721.56,2371702.0,4617805127.0,1256197800.0,0.0018880004406949288,0.001912885813085019,0.0019147165462936044
2022-06-22,1729.75,1732.41,1709.4,1712.94,1964665.0,3813775294.0,1256197800.0,0.0015639774245743783,-0.0050196640558199945,-0.0050070865958781186
2022-06-23,1718.87,1738.64,1716.48,1731.61,2684352.0,5239860443.0,1256197800.0,0.0021368864043544737,0.010840419115941913,0.010899389353976163
2022-06-24,1743.03,1787.27,1738.6,1777.54,3963465.0,7921199792.0,1256197800.0,0.0031551281175623775,0.026178774383444292,0.026524448345759177
2022-06-27,1787.21,1813.76,1769.84,1778.9,4011517.0,8124448900.0,1256197800.0,0.0031933800552747344,0.0007648097908541374,0.0007651023324370954
2022-06-28,1787.04,1805.85,1770.45,1801.42,2524571.0,5112298787.0,1256197800.0,0.002009692263431762,0.01258004703263893,0.012659508685142429
2022-06-29,1794.34,1806.73,1779.31,1796.11,3036012.0,6142508408.0,1256197800.0,0.0024168263946967587,-0.002952027561216042,-0.0029476746122504283
2022-06-30,1788.67,1857.53,1788.66,1828.91,3898243.0,7984019438.0,1256197800.0,0.0031032079502129363,0.01809694576044585,0.018261687758544864
2022-07-01,1837.86,1849.28,1802.27,1814.65,2159645.0,4385555299.0,1256197800.0,0.0017191918342796015,-0.007827549325241101,-0.0077969938378597
2022-07-04,1806.56,1810.39,1789.57,1804.77,2507589.0,5042804258.0,1256197800.0,0.0019961736917545945,-0.005459451812689586,-0.0054445760890530215
2022-07-05,1811.28,1837.36,1797.61,1818.19,2632940.0,5345189852.0,1256197800.0,0.0020959597286350925,0.007408340902470556,0.007435850551593903
2022-07-06,1817.29,1823.55,1776.15,1790.46,3275166.0,6566374982.0,1256197800.0,0.0026072056486645652,-0.015368930667144731,-0.015251431368558888
2022-07-07,1793.14,1797.03,1775.26,1779.72,2093177.0,4179088240.0,1256197800.0,0.0016662797849192222,-0.0060165215186165355,-0.005998458496699222
2022-07-08,1793.14,1801.98,1785.23,1787.77,1564389.0,3134903462.0,1256197800.0,0.0012453365226399854,0.004512984570596679,0.004523183422111332
2022-07-11,1779.9,1783.99,1744.4,1756.11,2394921.0,4709248310.0,1256197800.0,0.0019064839947976345,-0.017867897510337016,-0.01770921315381735
2022-07-12,1757.37,1764.34,1726.12,1742.53,2344686.0,4562731381.0,1256197800.0,0.0018664942734336902,-0.00776305547290157,-0.007733000780133281
2022-07-13,1739.48,1763.63,1735.61,1751.9,1985377.0,3893406034.0,1256197800.0,0.0015804652738605337,0.0053628331125468165,0.005377238842372956
2022-07-14,1752.89,1767.92,1735.9,1746.63,2052724.0,4014985518.0,1256197800.0,0.0016340770537888222,-0.003012696181552421,-0.003008162566356498
2022-07-15,1739.58,1788.38,1739.04,1743.5,3341623.0,6588730699.0,1256197800.0,0.0026601089414421838,-0.0017936299445180381,-0.001792022351614353
2022-07-18,1746.06,1752.0,1718.91,1745.44,2422072.0,4701936868.0,1256197800.0,0.001928097629210941,0.0011120857337409973,0.001112704330370029
2022-07-19,1739.48,1745.43,1722.49,1737.78,2195603.0,4250852886.0,1256197800.0,0.0017478163072726285,-0.004398236314803405,-0.0043885782381520855
2022-07-20,1751.78,1761.84,1739.48,1744.04,1870461.0,3659970961.0,1256197800.0,0.001488986049808398,0.003595824451076979,0.003602297183763259
2022-07-21,1737.78,1749.23,1730.1,1734.11,1406137.0,2735503093.0,1256197800.0,0.0011193595467210657,-0.005709947517721581,-0.0056936767505332275
2022-07-22,1743.25,1754.68,1730.54,1741.27,2511357.0,4894378605.0,1256197800.0,0.0019991732193767576,0.0041204185614889255,0.004128919157377675
2022-07-25,1743.51,1746.01,1726.96,1739.17,1691244.0,3285451347.0,1256197800.0,0.0013463198231998177,-0.0012067441213412522,-0.0012060162984487421
2022-07-26,1746.63,1757.34,1741.29,1744.14,2068510.0,4041100077.0,1256197800.0,0.0016466435461039654,0.0028536095682527574,0.0028576849876664756
2022-07-27,1736.8,1742.16,1714.44,1716.76,2148987.0,4149807166.0,1256197800.0,0.001710707501637083,-0.015822804032624482,-0.015698281101287792
2022-07-28,1718.11,1733.22,1692.67,1697.45,3486986.0,6669448409.0,1256197800.0,0.0027758255905240403,-0.011311668525734397,-0.01124793215126163
2022-07-29,1694.85,1716.22,1679.65,1697.84,3703236.0,7028415881.0,1256197800.0,0.0029479720470772996,0.0002297300093454524,0.0002297563993047813
2022-08-01,1690.3,1706.39,1682.4,1690.56,2103741.0,3988198590.0,1256197800.0,0.0016746892885817822,-0.0042970199514345,-0.004287800970645073
2022-08-02,1681.35,1688.48,1661.68,1681.33,2822088.0,5284516568.0,1256197800.0,0.002246531557370981,-0.005474688114745163,-0.0054597293204619035
2022-08-03,1690.28,1702.81,1678.67,1685.82,2459842.0,4642442196.0,1256197800.0,0.0019581645502006135,0.0026669454353367428,0.002670504897908099
2022-08-04,1690.29,1719.89,1681.46,1713.55,3035714.0,5797110733.0,1256197800.0,0.002416589170909231,0.016315149633244097,0.016448968454520596
2022-08-05,1724.1,1730.54,1703.62,1720.66,2008584.0,3857406327.0,1256197800.0,0.0015989392753275001,0.004140696205896077,0.004149280732981264
2022-08-08,1712.78,1728.64,1705.95,1709.55,1679901.0,3220702892.0,1256197800.0,0.0013372901942671767,-0.006477760165829238,-0.006456824706798647
2022-08-09,1709.55,1716.22,1703.71,1708.18,1387461.0,2651800008.0,1256197800.0,0.0011044924612986903,-0.0008017017572345964,-0.0008013804802432523
2022-08-10,1708.16,1715.33,1667.56,1677.77,2792662.0,5259452686.0,1256197800.0,0.002223106902432085,-0.017962945518156914,-0.01780257349927994
2022-08-11,1686.71,1705.5,1679.57,1705.41,2606149.0,4940834195.0,1256197800.0,0.002074632673293967,0.016340020323280413,0.01647424855611912
2022-08-12,1705.41,1726.06,1699.23,1724.28,2025983.0,3882570566.0,1256197800.0,0.0016127898010966108,0.011004021011372878,0.011064787939556897
2022-08-15,1717.53,1734.56,1713.14,1717.02,1932314.0,3717178491.0,1256197800.0,0.0015382243146740107,-0.00421934197583429,-0.004210453058667962
2022-08-16,1720.65,1729.45,1713.54,1715.19,1483584.0,2854189586.0,1256197800.0,0.001181011461729992,-0.0010663684176748234,-0.0010658000489218722
2022-08-17,1726.06,1726.06,1694.76,1715.33,1836063.0,3508295541.0,1256197800.0,0.0014616034194614893,8.162027918690029e-05,8.162361021213371e-05
2022-08-18,1706.39,1710.93,1682.31,1695.21,2316777.0,4384060205.0,1256197800.0,0.0018442772308628467,-0.01179885496913613,-0.011729521433193502
2022-08-19,1697.45,1706.7,1688.5,1694.77,1354417.0,2572000762.0,1256197800.0,0.001078187686684374,-0.00025958855360297406,-0.0002595548634093392
2022-08-22,1685.83,1705.5,1682.58,1693.85,1542667.0,2925285473.0,1256197800.0,0.0012280446598457663,-0.0005429939164640629,-0.0005428465219470269
2022-08-23,1697.98,1697.98,1669.72,1672.41,2375636.0,4452538978.0,1256197800.0,0.0018911321131114861,-0.012738344580298211,-0.01265755527348933
2022-08-24,1672.4,1677.08,1655.41,1658.27,1872761.0,3486382969.0,1256197800.0,0.0014908169716584443,-0.008490809654775333,-0.008454864536806217
2022-08-25,1662.57,1688.5,1658.27,1685.82,2192534.0,4107597895.0,1256197800.0,0.0017453732206822842,0.016477202056026208,0.01661369981969152
2022-08-26,1699.23,1709.97,1686.71,1697.45,2314195.0,4397161135.0,1256197800.0,0.0018422218220729251,0.006875032621497468,0.006898719910785278
2022-08-29,1684.03,1699.21,1675.98,1680.29,1356962.0,2555981192.0,1256197800.0,0.0010802136415140992,-0.0101607273700699,-0.010109281569413042
2022-08-30,1683.45,1685.82,1658.27,1672.4,1823539.0,3400091358.0,1256197800.0,0.0014516336519614984,-0.004706677065560605,-0.004695618018318193
2022-08-31,1663.55,1722.09,1663.47,1720.7,4469151.0,8518225337.0,1256197800.0,0.003557680963937367,0.028471464276702108,0.028880650562066457
2022-09-01,1710.1,1713.54,1682.14,1682.14,2684508.0,5088658955.0,1256197800.0,0.0021370105886190853,-0.022664392445049586,-0.022409484512117106
2022-09-02,1690.24,1692.94,1668.98,1676.88,1939132.0,3635162804.0,1256197800.0,0.0015436518038799303,-0.0031318684017573872,-0.003126969217782105
2022-09-05,1665.82,1671.51,1627.69,1641.1,3682187.0,6764549173.0,1256197800.0,0.0029312159279374634,-0.021568175226722275,-0.021337245360431356
2022-09-06,1641.43,1652.91,1632.16,1650.05,2083004.0,3832086313.0,1256197800.0,0.0016581815379711699,0.005438841780219583,0.005453659131070543
2022-09-07,1641.13,1643.48,1619.65,1625.91,2830616.0,5151537330.0,1256197800.0,0.002253320297169761,-0.014737931443449703,-0.014629859701221104
2022-09-08,1627.69,1638.42,1623.22,1623.22,1659057.0,3026766448.0,1256197800.0,0.0013206972659878882,-0.001655828246092561,-0.0016544581188381313
2022-09-09,1632.16,1656.31,1624.11,1649.86,2708986.0,4991679523.0,1256197800.0,0.002156496373421447,0.016278605033681615,0.016411823412722848
2022-09-13,1681.35,1688.84,1661.88,1680.45,2869309.0,5387987148.0,1256197800.0,0.0022841219750583865,0.018371178862900628,0.018540967112361084
2022-09-14,1667.05,1681.35,1666.14,1671.51,1604157.0,3002693247.0,1256197800.0,0.001276993957480263,-0.0053342051802705015,-0.005320003570472243
2022-09-15,1672.4,1693.08,1672.37,1681.35,2081021.0,3917954256.0,1256197800.0,0.0016566029649152387,0.005869632642642841,0.005886892689843215
2022-09-16,1674.01,1686.36,1659.09,1662.57,2412127.0,4501527357.0,1256197800.0,0.001920180882341937,-0.011232444228449268,-0.011169595860469284
2022-09-19,1658.99,1689.03,1657.09,1673.87,1858351.0,3479680771.0,1256197800.0,0.0014793458482414154,0.006773712823628486,0.006796706304095457
2022-09-20,1672.39,1685.46,1662.16,1679.56,1411630.0,2645281859.0,1256197800.0,0.001123732265730763,0.0033935436019643106,0.003399308190002781
2022-09-21,1678.37,1684.03,1652.73,1652.73,2099454.0,3904096421.0,1256197800.0,0.0016712766094638916,-0.016103388235603866,-0.01597442187239506
2022-09-22,1645.57,1646.49,1624.87,1628.41,2270429.0,4147900996.0,1256197800.0,0.0018073817674254802,-0.014824387489488444,-0.014715047224894584
2022-09-23,1628.41,1658.99,1628.41,1640.59,2828769.0,5191904760.0,1256197800.0,0.002251849987318876,0.007451854611830733,0.007479688776168114
2022-09-26,1627.69,1688.5,1627.67,1666.14,3513492.0,6566771227.0,1256197800.0,0.0027969257707663553,0.015453640590511242,0.015573665571532391
2022-09-27,1671.39,1696.55,1655.51,1688.5,2882019.0,5422668135.0,1256197800.0,0.0022942398084123375,0.01333098701601454,0.013420240796091498
2022-09-28,1681.8,1698.7,1675.99,1684.03,2144597.0,4042506330.0,1256197800.0,0.0017072128290624294,-0.0026508304551899897,-0.0026473201066035124
2022-09-29,1697.43,1701.18,1673.42,1681.66,2158966.0,4075515187.0,1256197800.0,0.0017186513143073487,-0.0014083295798004158,-0.0014073383490792457
2022-09-30,1698.0,1701.01,1668.83,1674.64,2128908.0,4000917951.0,1256197800.0,0.0016947235538861793,-0.00418318400436668,-0.0041744466776875155
2022-10-10,1690.29,1691.19,1592.09,1597.28,4858413.0,8865386496.0,1256197800.0,0.0038675541383689734,-0.047296034198150316,-0.046195003105145016
2022-10-11,1599.96,1615.17,1574.03,1591.91,3204719.0,5712249507.0,1256197800.0,0.002551126104503606,-0.003367629445134135,-0.003361965341079798
2022-10-12,1586.24,1591.02,1527.52,1574.03,4819500.0,8372252823.0,1256197800.0,0.0038365773288251263,-0.011295343626808396,-0.01123179074193903
2022-10-13,1538.67,1551.67,1517.69,1520.36,6396927.0,10919727537.0,1256197800.0,0.005092292790195939,-0.03469206061325103,-0.034097190015438095
2022-10-14,1529.31,1569.56,1522.1,1554.0,4651970.0,8045032623.0,1256197800.0,0.0037032145733737155,0.021885103024671615,0.022126338498776654
2022-10-17,1543.62,1545.4,1518.4,1536.91,3354951.0,5740146639.0,1256197800.0,0.0026707187355367126,-0.011058344731290859,-0.010997425997425925
2022-10-18,1542.73,1547.2,1521.26,1525.58,2808277.0,4800689502.0,1256197800.0,0.0022355372696879427,-0.007399241592248806,-0.007371934596040242
2022-10-19,1522.14,1522.14,1473.86,1473.86,6012093.0,9997656284.0,1256197800.0,0.004785944538352161,-0.03448985601284171,-0.033901860276091766
2022-10-20,1449.72,1492.13,1440.77,1469.84,4277807.0,7020555512.0,1256197800.0,0.0034053610028611735,-0.002731258279732529,-0.002727531787279691
2022-10-21,1466.71,1473.68,1439.88,1452.4,3890740.0,6317945876.0,1256197800.0,0.003097235164716894,-0.011936190771297817,-0.011865237032602116
2022-10-24,1404.1,1421.1,1330.78,1342.65,13209804.0,20217576174.0,1256197800.0,0.010515703816707847,-0.07857208755512346,-0.07556458275957034
2022-10-25,1323.1,1354.92,1316.46,1323.39,8136156.0,12136909034.0,1256197800.0,0.006476811215558569,-0.01444864673004087,-0.014344765947938765
2022-10-26,1331.48,1354.91,1305.73,1309.38,8178083.0,12120993864.0,1256197800.0,0.006510187328778955,-0.010642883536053027,-0.010586448439235618
2022-10-27,1323.61,1330.75,1237.62,1252.96,10710590.0,15258551283.0,1256197800.0,0.008526197068646355,-0.04404499071633605,-0.04308909560249896
2022-10-28,1243.81,1257.43,1215.14,1216.29,9314275.0,12823821843.0,1256197800.0,0.007414656354277965,-0.029703510067876415,-0.029266696462776243
2022-10-31,1207.35,1235.98,1192.15,1207.35,7184665.0,9758303071.0,1256197800.0,0.005719373971201033,-0.007377366726898593,-0.007350220753274295
2022-11-01,1215.4,1314.13,1215.4,1307.53,11876648.0,16859775304.0,1256197800.0,0.009454441012394704,0.07971198601867258,0.08297511077980713
2022-11-02,1305.73,1346.87,1284.26,1316.42,7977715.0,11717204099.0,1256197800.0,0.006350683785626754,0.006776069677719043,0.006799079179827583
2022-11-03,1291.03,1307.96,1277.2,1287.39,4515970.0,6509550787.0,1256197800.0,0.003594951368327504,-0.0222990179094964,-0.02205223257015232
2022-11-04,1286.02,1366.34,1286.02,1356.32,8000795.0,11996968945.0,1256197800.0,0.006369056688365479,0.05215823686534726,0.053542438577276474
2022-11-07,1336.18,1358.03,1329.51,1347.86,4269835.0,6414049133.0,1256197800.0,0.0033990148685183177,-0.006257000348178998,-0.006237466084699772
2022-11-08,1348.66,1357.59,1313.74,1327.98,3932491.0,5842320995.0,1256197800.0,0.0031304711726131028,-0.01485915882990696,-0.01474930630777671
2022-11-09,1327.15,1331.56,1296.78,1305.64,3609016.0,5276777530.0,1256197800.0,0.0028729679354636667,-0.016965648686575463,-0.01682254250817028
2022-11-10,1291.42,1328.09,1283.5,1319.14,3771967.0,5518325849.0,1256197800.0,0.003002685564327529,0.010286667105242842,0.010339756747648643
2022-11-11,1366.54,1381.25,1337.01,1366.68,7394715.0,11252112275.0,1256197800.0,0.00588658489928895,0.03540443197358378,0.0360386312294374
2022-11-14,1380.4,1398.32,1366.54,1371.01,5737015.0,8858049581.0,1256197800.0,0.004566967877192588,0.0031632534074779173,0.003168261773055736
2022-11-15,1370.12,1430.01,1360.28,1420.2,5631760.0,8858377894.0,1256197800.0,0.004483179320963625,0.035250012266255126,0.03587865879898766
2022-11-16,1413.94,1429.15,1402.32,1417.74,2684776.0,4250886805.0,1256197800.0,0.0021372239308172646,-0.0017336523084621192,-0.001732150401351995
2022-11-17,1422.44,1427.63,1388.79,1401.42,3057988.0,4793001162.0,1256197800.0,0.0024343204549474614,-0.011578046162091127,-0.011511278513690715
2022-11-18,1409.47,1416.63,1391.58,1401.54,2360871.0,3703793426.0,1256197800.0,0.0018793783908871676,8.56237692108408e-05,8.562743503004455e-05
2022-11-21,1378.48,1378.48,1340.19,1359.37,3909600.0,5917086070.0,1256197800.0,0.0031122487238872732,-0.030550274937286126,-0.030088331406881053
2022-11-22,1357.1,1394.93,1355.91,1377.23,2990062.0,4582790131.0,1256197800.0,0.0023802477603447484,0.013052878446242921,0.01313843912989121
2022-11-23,1366.54,1392.48,1360.32,1385.32,2217746.0,3428793052.0,1256197800.0,0.001765443308370704,0.005856924310007727,0.005874109625843227
2022-11-24,1394.27,1403.1,1354.0,1359.38,2768738.0,4241974248.0,1256197800.0,0.002204062130979691,-0.01890244643441097,-0.01872491554297917
2022-11-25,1359.84,1370.12,1350.44,1361.19,1862104.0,2833988373.0,1256197800.0,0.001482333435068904,0.0013306037095537349,0.001331489355441473
2022-11-28,1327.89,1354.92,1297.68,1350.34,4772321.0,7040991068.0,1256197800.0,0.0037990203453628084,-0.00800290456578523,-0.007970966580712613
2022-11-29,1403.71,1430.93,1387.11,1430.04,7342013.0,11587859176.0,1256197800.0,0.005844631315227586,0.057346003315742244,0.059022172193669675
2022-11-30,1419.42,1434.51,1417.52,1430.04,3149730.0,5019450678.0,1256197800.0,0.002507351947280914,0.0,0.0
2022-12-01,1484.59,1502.48,1458.47,1458.48,5135768.0,8480772923.0,1256197800.0,0.004088343412160091,0.019692381604493825,0.019887555592850603
2022-12-02,1462.24,1478.33,1449.89,1461.23,2388390.0,3910860618.0,1256197800.0,0.0019012849727964817,0.0018837492855121596,0.0018855246558060479
2022-12-05,1491.75,1501.59,1474.76,1488.98,3612746.0,6018521304.0,1256197800.0,0.002875937213072655,0.01881277497963474,0.01899085017416824
2022-12-06,1480.12,1544.43,1477.44,1509.64,4414748.0,7477917194.0,1256197800.0,0.0035143732937599477,0.013779890028263964,0.013875270319279043
2022-12-07,1500.52,1538.25,1493.56,1506.06,3552626.0,6012253045.0,1256197800.0,0.002828078508018403,-0.0023742425849482274,-0.0023714263003100644
2022-12-08,1504.27,1515.9,1489.07,1508.76,1972956.0,3323420877.0,1256197800.0,0.001570577499817306,0.001791152189418277,0.0017927572606668551
2022-12-09,1513.21,1547.2,1504.27,1547.2,3921526.0,6716944493.0,1256197800.0,0.003121742451706252,0.025158724305939906,0.025477875871576794
2022-12-12,1534.55,1579.39,1533.78,1555.26,3475517.0,6063957619.0,1256197800.0,0.0027666956589161356,0.005195888509859969,0.005209410548086879
2022-12-13,1553.46,1574.65,1547.2,1565.08,2138546.0,3735089152.0,1256197800.0,0.0017023959124908513,0.006294206669735125,0.006314056813651714
2022-12-14,1558.82,1592.63,1558.82,1583.75,2909840.0,5141262368.0,1256197800.0,0.0023163867983210925,0.011858511756724255,0.011929102665678482
2022-12-15,1614.27,1624.11,1591.91,1598.17,3063444.0,5497063390.0,1256197800.0,0.0024386637199969624,0.009063772011326243,0.009104972375690634
2022-12-16,1585.88,1601.75,1558.82,1598.06,3330266.0,5901587128.0,1256197800.0,0.002651068167767847,-6.883109165656265e-05,-6.88287228518547e-05
2022-12-19,1608.73,1608.73,1574.18,1585.65,2498710.0,4447236356.0,1256197800.0,0.001989105537360438,-0.007795975672236999,-0.0077656658698671555
2022-12-20,1578.79,1578.79,1504.67,1533.78,4619840.0,7944120661.0,1256197800.0,0.003677637391181548,-0.033259141146752214,-0.03271213697852626
2022-12-21,1541.83,1555.25,1536.15,1555.25,2281614.0,3948926227.0,1256197800.0,0.001816285619987553,0.013901027659099618,0.013998096206757182
2022-12-22,1571.08,1594.6,1560.61,1581.18,2317534.0,4093861570.0,1256197800.0,0.0018448798429674053,0.01653509932610664,0.01667256068156253
2022-12-23,1567.23,1593.7,1560.61,1583.87,1731921.0,3063608409.0,1256197800.0,0.0013787008701973526,0.0016998155780800772,0.001701261083494554
2022-12-26,1583.87,1583.87,1551.69,1557.98,2138380.0,3749121030.0,1256197800.0,0.0017022637676964566,-0.016481108921492016,-0.01634603850063443
2022-12-27,1574.15,1582.44,1562.83,1569.62,1790505.0,3109270166.0,1256197800.0,0.001425336837876965,0.007443441451992605,0.007471212724168286
2022-12-28,1581.29,1582.3,1546.99,1569.62,2143790.0,3699948995.0,1256197800.0,0.0017065704143089569,0.0,0.0
2022-12-29,1555.13,1564.18,1540.68,1556.94,2241780.0,3844499655.0,1256197800.0,0.0017845756456507087,-0.008111195383807335,-0.008078388399739955
2022-12-30,1572.34,1587.73,1564.19,1564.19,2533312.0,4409544297.0,1256197800.0,0.002016650562514916,0.00464576165669861,0.0046565699384690795
2023-01-03,1567.99,1574.54,1545.18,1566.91,2603380.0,4487760231.0,1256197800.0,0.002072428402597107,0.001737409015498237,0.0017389191850094576
2023-01-04,1566.91,1574.78,1554.22,1562.39,2041575.0,3523582306.0,1256197800.0,0.0016252018591339677,-0.002888826985845583,-0.0028846583403002724
2023-01-05,1573.25,1631.21,1569.62,1631.21,4794285.0,8541587089.0,1256197800.0,0.0038165048529777714,0.043105370565199586,0.04404790097222833
2023-01-06,1635.85,1641.08,1618.53,1633.72,2490375.0,4480838898.0,1256197800.0,0.001982470435786466,0.0015375524096894466,0.0015387350494417973
2023-01-09,1662.01,1675.57,1637.39,1667.62,3097723.0,5684181147.0,1256197800.0,0.0024659516200394556,0.02053783711123458,0.020750189750997627
2023-01-10,1665.68,1688.73,1657.93,1679.62,2273173.0,4204783734.0,1256197800.0,0.0018095661367978832,0.0071701171177060985,0.007195883954378202
2023-01-11,1681.03,1684.65,1663.67,1671.02,2272031.0,4201487773.0,1256197800.0,0.0018086570442966863,-0.005133358931513676,-0.005120205760826835
2023-01-12,1673.78,1681.03,1660.19,1661.1,1719317.0,3162637136.0,1256197800.0,0.0013686674184590995,-0.005954184907645654,-0.005936493877990778
2023-01-13,1670.32,1710.01,1666.53,1709.1,3193965.0,5969876222.0,1256197800.0,0.0025425653507751725,0.028486882657428936,0.028896514357955594
2023-01-16,1708.2,1752.58,1703.67,1732.56,3684826.0,7059982640.0,1256197800.0,0.002933316711747147,0.013633167344555552,0.01372652273126218
2023-01-17,1732.8,1741.71,1716.35,1728.12,2129923.0,4068321409.0,1256197800.0,0.0016955315476591345,-0.002565971101724074,-0.002562681811885348
2023-01-18,1733.56,1743.79,1711.82,1714.54,2106293.0,4008665438.0,1256197800.0,0.0016767208157823553,-0.00788928934943467,-0.00785825058445011
2023-01-19,1714.09,1714.1,1690.08,1702.95,2343889.0,4401994437.0,1256197800.0,0.0018658598192100003,-0.006782781769204327,-0.006759830625123864
2023-01-20,1711.09,1719.29,1682.84,1684.66,2560875.0,4807356071.0,1256197800.0,0.002038592170755274,-0.010798278268027595,-0.010740186147567443
2023-01-30,1729.03,1729.03,1702.76,1710.01,3592255.0,6799756571.0,1256197800.0,0.0028596252914946992,0.014935455422198096,0.015047546685978075
2023-01-31,1717.71,1720.83,1660.26,1671.75,3299068.0,6128311548.0,1256197800.0,0.002626232906951437,-0.022628236498735355,-0.022374138162934765
2023-02-01,1680.1,1683.74,1640.63,1671.04,3397389.0,6244678925.0,1256197800.0,0.0027045016318290004,-0.0004247948633784304,-0.00042470465081501096
2023-02-02,1674.12,1683.74,1653.85,1663.01,2975886.0,5465509510.0,1256197800.0,0.0023689629133246373,-0.00481697366675693,-0.004805390654921471
2023-02-03,1648.42,1653.85,1626.39,1646.61,3494490.0,6324635031.0,1256197800.0,0.0027817991720730604,-0.009910584437698766,-0.009861636430328224
